SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
51373,University_of_East_Anglia,Band 5A,Higher Education,University of East Anglia,Active,2015-05-06,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-06,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51440,University_of_East_Anglia,Band 5A,Higher Education,University of East Anglia,Active,2015-05-13,Digital Theatre Plus,2015-05-13,2016-04-30,JISC Collections Digital Theatre Ltd Digital Theatre Plus Apr 2016,2013-05-01,2016-04-30,Direct,England,Request sent,Yearly Agreement
51457,University_of_East_Anglia,Band 5A,Higher Education,University of East Anglia,Active,2015-05-15,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-15,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51456,University_of_East_London,Band 5B,Higher Education,University of East London,Active,2015-05-14,Scopus 2015 to 2020 Agreement - Annual Commitment,2015-05-14,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51363,University_of_Edinburgh,Band 2,Higher Education,University of Edinburgh,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,Scotland,Request sent,Yearly Agreement
51531,University_of_Edinburgh,Band 2,Higher Education,University of Edinburgh,Active,2015-05-27,Elsevier NESLi2 2012-2016 offer,2015-05-27,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,Scotland,Request sent,NESLi2 Agreement
51443,University_of_Essex,Band 5B,Higher Education,University of Essex,Active,2015-05-13,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
51390,University_of_Exeter,Band 4,Higher Education,University of Exeter,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51540,University_of_Exeter,Band 4,Higher Education,University of Exeter,Active,2015-05-28,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-28,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51356,University_of_Greenwich,Band 5A,Higher Education,University of Greenwich,Active,2015-05-05,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2015-05-11,2018-12-31,Royal Society of Chemistry Jisc Collections RSC Journals Archive 1841-2007 NESLi2 Dec 2018,2014-01-01,2018-12-31,Direct,England,Request sent,Yearly Agreement
51358,University_of_Greenwich,Band 5A,Higher Education,University of Greenwich,Active,2015-05-05,Science Classic,2015-05-05,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
51359,University_of_Greenwich,Band 5A,Higher Education,University of Greenwich,Active,2015-05-05,SpringerProtocols,2015-05-11,2017-12-31,SpringerProtocols,2013-01-01,2017-12-31,Sublicence,England,Active,Free Agreement
51504,University_of_Hertfordshire,Band 4,Higher Education,University of Hertfordshire,Active,2015-05-21,Elsevier NESLi2 2012-2016 offer,2015-05-21,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
51374,University_of_Huddersfield,Band 5B,Higher Education,University of Huddersfield,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51469,University_of_Hull,Band 5B,Higher Education,University of Hull,Active,2015-05-18,SAGE Knowledge eBooks Evidence Based Acquisition (EBA) Agreement,2015-06-01,2015-12-31,Jisc Collections SAGE Publications SAGE Knowledge EBA Dec 2015,2015-01-01,2015-12-31,Direct,England,Request sent,One-off Agreement
51478,University_of_Hull,Band 5B,Higher Education,University of Hull,Active,2015-05-19,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-19,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51378,University_of_Kent,Band 5B,Higher Education,University of Kent,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51483,University_of_Leicester,Band 4,Higher Education,University of Leicester,Active,2015-05-20,Elsevier NESLi2 2012-2016 offer,2015-05-20,2016-12-31,JISC Collections Elsevier Science Direct December 2016,2012-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
51509,University_of_Leicester,Band 4,Higher Education,University of Leicester,Active,2015-05-22,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-22,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51548,University_of_Leicester,Band 4,Higher Education,University of Leicester,Active,2015-05-29,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-29,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51461,University_of_Lincoln,Band 7,Higher Education,University of Lincoln,Active,2015-05-15,Science Classic,2015-05-15,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
51366,University_of_Liverpool,Band 3,Higher Education,University of Liverpool,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51485,University_of_Liverpool,Band 3,Higher Education,University of Liverpool,Active,2015-05-20,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
51486,University_of_Liverpool,Band 3,Higher Education,University of Liverpool,Active,2015-05-20,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-20,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51352,University_of_London,Band 5B,Higher Education,University of London,Active,2015-05-01,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-01,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51455,University_of_London,Band 5B,Higher Education,University of London,Active,2015-05-14,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
51425,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-12,Project MUSE Journals Agreement 2015 to 2017,2015-05-12,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
51429,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-12,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-12,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51431,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-13,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-05-13,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
51515,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-22,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-22,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51516,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-22,Statista.com,2015-05-22,2015-12-31,Statista 2015,2015-01-01,2015-12-31,Direct,England,Request sent,Yearly Agreement
51517,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2015-05-22,Open Library of Humanities Library Partnership 2015-2017 ,2015-05-22,2018-04-30,Open Library of Humanities Library Partnership Membership Contract,2015-05-01,2018-04-30,Direct,England,Request sent,Yearly Agreement
51534,University_of_Northampton,Band 6,Higher Education,University of Northampton,Active,2015-05-28,Cambridge Books Online Evidence-based Acquisition 2014,2015-05-28,2015-07-31,Cambridge Books Online Evidence-based Acquisition,2014-08-01,2015-07-31,Direct,England,Active,NESLi2 Agreement
51412,University_of_Nottingham,Band 2,Higher Education,University of Nottingham,Active,2015-05-11,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-11,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51541,University_of_Oxford,Band 1,Higher Education,University of Oxford,Active,2015-05-28,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-28,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51464,University_of_Plymouth,Band 5A,Higher Education,University of Plymouth,Active,2015-05-18,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
51539,University_of_Reading,Band 5A,Higher Education,University of Reading,Active,2015-05-28,Drama Online: Perpetual Purchase ,2015-05-28,2115-02-28,Drama Online Perpetual Purchase Agreement,2013-03-01,2115-02-28,Direct,England,Request sent,One-off Agreement
51370,University_of_Sheffield,Band 3,Higher Education,University of Sheffield,Active,2015-05-06,Open Library of Humanities Library Partnership 2015-2017 ,2015-05-06,2018-04-30,Open Library of Humanities Library Partnership Membership Contract,2015-05-01,2018-04-30,Direct,England,Active,Yearly Agreement
51395,University_of_Sheffield,Band 3,Higher Education,University of Sheffield,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51439,University_of_South_Wales,Band 5B,Higher Education,University of South Wales,Active,2015-05-13,Rock's Backpages 2013-2016 three-year commitment,2015-05-13,2016-10-31,JISC Collections Backpages Ltd Rock's Backpages Three Year Commitment Oct 2016,2013-11-01,2016-10-31,Sublicence,Wales,Active,Yearly Agreement
51487,University_of_Southampton,Band 3,Higher Education,University of Southampton,Active,2015-05-20,Science Classic,2015-05-20,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
51488,University_of_Southampton,Band 3,Higher Education,University of Southampton,Active,2015-05-20,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-20,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51489,University_of_Southampton,Band 3,Higher Education,University of Southampton,Active,2015-05-20,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-20,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51501,University_of_Southampton,Band 3,Higher Education,University of Southampton,Active,2015-05-21,CUP Orlando Agreement 2015-2018,2015-07-05,2018-01-08,Jisc Collections CUP Cambridge Companions Online Jan 2018,2015-01-09,2018-01-08,Sublicence,England,Active,Yearly Agreement
51462,University_of_St_Andrews,Band 5B,Higher Education,University of St Andrews,Active,2015-05-15,Open Library of Humanities Library Partnership 2015-2017 ,2015-05-15,2018-04-30,Open Library of Humanities Library Partnership Membership Contract,2015-05-01,2018-04-30,Direct,Scotland,Active,Yearly Agreement
51467,University_College_Plymouth_St_Mark_and_St_John,Band 9,Higher Education,University of St Mark and St John,Active,2015-05-18,Digimap Ordnance Survey Collection®  2014-2016,2015-08-01,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
51465,University_of_Strathclyde,Band 4,Higher Education,University of Strathclyde,Active,2015-05-18,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-18,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,Scotland,Active,Yearly Agreement
51493,University_of_Strathclyde,Band 4,Higher Education,University of Strathclyde,Active,2015-05-20,Oxford Journals Archive (2014-2017 for access via OUP's platform),2015-05-20,2017-07-31,Oxford Journals Jisc Collections Oxford Journal Archive July 2017,2014-08-01,2017-07-31,Sublicence,Scotland,Active,Yearly Agreement
51447,University_of_Sunderland,Band 5B,Higher Education,University of Sunderland,Active,2015-05-14,Science Classic,2015-07-01,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
51401,University_of_Sussex,Band 5B,Higher Education,University of Sussex,Active,2015-05-08,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-08,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51473,University_of_the_Arts_London,Band 5A,Higher Education,University of the Arts London,Active,2015-05-19,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-06-01,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51544,University_of_Wales_Trinity_St_David,Band 7,Higher Education,University of Wales Trinity St David,Active,2015-05-29,Institution of Civil Engineers Virtual Library Archive (1836-2002),2015-05-29,2018-12-31,JISC Collections Institution of Civil Engineers Virtual Library Archive in perpetuity,2014-01-01,2018-12-31,Sublicence,Wales,Active,Free Agreement
51360,University_of_Westminster,Band 5B,Higher Education,University of Westminster,Active,2015-05-05,Science Classic,2015-05-05,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
51446,University_of_Winchester,Band 8,Higher Education,University of Winchester,Active,2015-05-13,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
51385,University_of_York,Band 4,Higher Education,University of York,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51389,University_of_York,Band 4,Higher Education,University of York,Active,2015-05-07,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-07,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
51470,Wellcome_Trust,Band 10,Higher Education,Wellcome Trust,Active,2015-05-19,Scopus 2015 to 2020 Agreement - Annual Commitment,2015-05-19,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
51481,York_St_John_University,Band 9,Higher Education,York St John University,Active,2015-05-20,Cambridge Books Online Evidence-based Acquisition 2015,2015-08-01,2016-07-31,Cambridge Books Online Evidence Based Acquisition 2015,2015-08-01,2016-07-31,Direct,England,Request sent,Yearly Agreement
51482,York_St_John_University,Band 9,Higher Education,York St John University,Active,2015-05-20,SAGE Knowledge eBooks Evidence Based Acquisition (EBA) Agreement,2015-05-20,2015-12-31,Jisc Collections SAGE Publications SAGE Knowledge EBA Dec 2015,2015-01-01,2015-12-31,Direct,England,Request sent,One-off Agreement
51506,York_St_John_University,Band 9,Higher Education,York St John University,Active,2015-05-21,Jisc eCollections for Higher Education Institutions 2014-2017,2015-05-21,2017-07-31,Jisc eCollections for Higher Education Institutions 2014-2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
